batch_or_source,source_file_path_analyzed,destination_fixed_content_path,source_exists,destination_exists,notes
codex_work_done.md extracted generated write call; codex_work_done.md FILES pitchei-teshuva,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman322\seif-004\pitchei-teshuva\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman322\seif-004\pitchei-teshuva\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES siftei-kohen,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman322\seif-004\siftei-kohen\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman322\seif-004\siftei-kohen\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md FILES beur-hagra,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman322\seif-005\beur-hagra\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman322\seif-005\beur-hagra\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES siftei-kohen,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman322\seif-005\siftei-kohen\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman322\seif-005\siftei-kohen\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md FILES baer-heitev,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman323\seif-001\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman323\seif-001\baer-heitev\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md FILES beur-hagra,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman323\seif-001\beur-hagra\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman323\seif-001\beur-hagra\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES nekudot-hakesef,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman323\seif-001\nekudot-hakesef\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman323\seif-001\nekudot-hakesef\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES pitchei-teshuva,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman323\seif-001\pitchei-teshuva\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman323\seif-001\pitchei-teshuva\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES siftei-kohen,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman323\seif-001\siftei-kohen\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman323\seif-001\siftei-kohen\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES turei-zahav,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman323\seif-001\turei-zahav\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman323\seif-001\turei-zahav\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES pitchei-teshuva,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman324\seif-001\pitchei-teshuva\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman324\seif-001\pitchei-teshuva\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES rabbi-akiva-eiger-yd,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman324\seif-001\rabbi-akiva-eiger-yd\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman324\seif-001\rabbi-akiva-eiger-yd\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES siftei-kohen,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman324\seif-001\siftei-kohen\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman324\seif-001\siftei-kohen\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES nekudot-hakesef,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman324\seif-002\nekudot-hakesef\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman324\seif-002\nekudot-hakesef\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES pitchei-teshuva,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman324\seif-002\pitchei-teshuva\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman324\seif-002\pitchei-teshuva\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md beer-hagolah list,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman324\seif-003\beer-hagolah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman324\seif-003\beer-hagolah\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES pitchei-teshuva,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman324\seif-004\pitchei-teshuva\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman324\seif-004\pitchei-teshuva\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md beer-hagolah list,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman324\seif-009\beer-hagolah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman324\seif-009\beer-hagolah\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES siftei-kohen,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman324\seif-009\siftei-kohen\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman324\seif-009\siftei-kohen\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md FILES beur-hagra,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman324\seif-013\beur-hagra\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman324\seif-013\beur-hagra\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md FILES beur-hagra,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman325\seif-001\beur-hagra\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman325\seif-001\beur-hagra\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md FILES baer-heitev,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman325\seif-002\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman325\seif-002\baer-heitev\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES beur-hagra,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman325\seif-002\beur-hagra\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman325\seif-002\beur-hagra\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted full path,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman326\seif-001\nekudot-hakesef\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman326\seif-001\nekudot-hakesef\en.html,true,true,extracted from combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES beur-hagra,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman326\seif-003\beur-hagra\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman326\seif-003\beur-hagra\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md FILES beur-hagra,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman326\seif-004\beur-hagra\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman326\seif-004\beur-hagra\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md beer-hagolah list,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman326\seif-005\beer-hagolah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman326\seif-005\beer-hagolah\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md FILES beur-hagra,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman327\seif-002\beur-hagra\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman327\seif-002\beur-hagra\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md FILES beur-hagra,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman327\seif-004\beur-hagra\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman327\seif-004\beur-hagra\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md FILES baer-heitev,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman328\seif-001\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman328\seif-001\baer-heitev\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md FILES beur-hagra,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman328\seif-001\beur-hagra\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman328\seif-001\beur-hagra\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES pitchei-teshuva,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman328\seif-001\pitchei-teshuva\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman328\seif-001\pitchei-teshuva\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES pitchei-teshuva,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman328\seif-002\pitchei-teshuva\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman328\seif-002\pitchei-teshuva\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md FILES baer-heitev,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman328\seif-003\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman328\seif-003\baer-heitev\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES siftei-kohen,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman328\seif-003\siftei-kohen\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman328\seif-003\siftei-kohen\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES turei-zahav,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman328\seif-003\turei-zahav\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman328\seif-003\turei-zahav\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md FILES beur-hagra,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman329\seif-001\beur-hagra\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman329\seif-001\beur-hagra\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES pitchei-teshuva,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman329\seif-001\pitchei-teshuva\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman329\seif-001\pitchei-teshuva\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES pitchei-teshuva,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman329\seif-002\pitchei-teshuva\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman329\seif-002\pitchei-teshuva\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md beer-hagolah list,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman329\seif-003\beer-hagolah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman329\seif-003\beer-hagolah\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md FILES beur-hagra,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman329\seif-003\beur-hagra\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman329\seif-003\beur-hagra\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES pitchei-teshuva,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman329\seif-004\pitchei-teshuva\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman329\seif-004\pitchei-teshuva\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES siftei-kohen,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman329\seif-004\siftei-kohen\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman329\seif-004\siftei-kohen\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md FILES beur-hagra,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman329\seif-006\beur-hagra\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman329\seif-006\beur-hagra\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md beer-hagolah list,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman329\seif-007\beer-hagolah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman329\seif-007\beer-hagolah\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES baer-heitev,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman329\seif-009\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman329\seif-009\baer-heitev\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md FILES beur-hagra,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman329\seif-009\beur-hagra\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman329\seif-009\beur-hagra\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md beer-hagolah list,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman329\seif-010\beer-hagolah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman329\seif-010\beer-hagolah\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md extracted full path,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman33\seif-006\yad-avraham\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman33\seif-006\yad-avraham\en.html,true,true,extracted from combined thread MD
codex_work_done.md FILES baer-heitev,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman330\seif-001\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman330\seif-001\baer-heitev\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES rabbi-akiva-eiger-yd,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman330\seif-001\rabbi-akiva-eiger-yd\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman330\seif-001\rabbi-akiva-eiger-yd\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES turei-zahav,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman330\seif-001\turei-zahav\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman330\seif-001\turei-zahav\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES beur-hagra,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman330\seif-003\beur-hagra\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman330\seif-003\beur-hagra\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md FILES baer-heitev,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman330\seif-004\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman330\seif-004\baer-heitev\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES yad-avraham,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman330\seif-004\yad-avraham\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman330\seif-004\yad-avraham\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md FILES baer-heitev,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman330\seif-006\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman330\seif-006\baer-heitev\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md FILES beur-hagra,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman330\seif-006\beur-hagra\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman330\seif-006\beur-hagra\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES siftei-kohen,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman330\seif-006\siftei-kohen\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman330\seif-006\siftei-kohen\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES turei-zahav,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman330\seif-006\turei-zahav\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman330\seif-006\turei-zahav\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES beer-hagolah,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman330\seif-008\beer-hagolah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman330\seif-008\beer-hagolah\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES pitchei-teshuva,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman331\seif-001\pitchei-teshuva\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman331\seif-001\pitchei-teshuva\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES yad-avraham,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman331\seif-001\yad-avraham\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman331\seif-001\yad-avraham\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES nekudot-hakesef,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman331\seif-002\nekudot-hakesef\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman331\seif-002\nekudot-hakesef\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES pitchei-teshuva,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman331\seif-002\pitchei-teshuva\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman331\seif-002\pitchei-teshuva\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES yad-avraham,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman331\seif-002\yad-avraham\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman331\seif-002\yad-avraham\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES beur-hagra,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman331\seif-003\beur-hagra\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman331\seif-003\beur-hagra\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
